,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
Gene_0423,720.8805613283212,94.03087213938983,24.261739929473084,4073.3076779955063,365.3353211670327,495.3708464758748,227.16833130597726,168.3358558751359,14791.541990820497,85.42070406024732,724.1714416778535,77.95771773760039
Gene_0424,3822.426699262801,580.7187023201067,448.1884915162971,6276.534109519747,15.50463694047109,30.15353860346272,572.0325229822324,12506.738484950269,73.62304927876555,704.6642670139425,1462.2652302711056,124.35170606192976
Gene_0425,5702.78466281737,3257.6982242488725,2633.609723083314,156.60024665240798,745.2290997821432,458.5039694456649,656.7545728111709,225.08866920611106,365.7509639047424,7327.036631958157,956.7138210536738,67.91662215476298
Gene_0426,17949.68603588831,808.7488220988357,853.9617696570527,241.85105397583482,9644.841103466548,96513.6220582449,1543.811265674471,342.02463706362727,248.64447511247943,5404.623807047374,2814.1883116764043,497.5970239395536
Gene_0427,406.14373359090195,296.4500797636023,14421.394113250944,38.21129404636903,8215.853770292222,3693.346115478058,627.0969833029991,1183.4003669269366,98.05463721361178,52.47815250430523,5389.384202262651,72.33819865398888
Gene_0428,68.08095037279402,4940.92129609278,73.28552940462656,387.81706395783556,655.486820740396,733.3125779402073,743.8647354418518,497.44163383116165,455.4944057911068,2178.381726944667,65.18009856044449,384.54332084271385
Gene_0429,1607.410919985553,120.62580934687907,375.3077964536846,23650.899099583796,7808.683819186213,241.60140217464908,733.2970844316804,1598.0957503253605,29167.609185284084,12058.91434367412,58.846072968969374,10720.123557631487
Gene_0430,2779.464454318417,83865.62919878146,0.4968503341751968,5.622173629050043,107.89725695128757,148.57141729755287,10000.629754526066,255.2957345452879,17527.557104611238,13433.880751143028,2270.7906103963105,36.08268887077392
Gene_0431,5921.65554568738,1669.7705868461246,1006.5336401910132,75.48020383656188,607.222845667572,207.26715467294724,525.645150025505,423.99472113369796,5972.365349280243,124.12408577760209,103164.13285692537,761.9666510623891
Gene_0432,515.7930310244826,460.05080753351814,463.4568981530992,2897.8737669393713,3771.1608805360484,446.0770003400372,59.55583439259671,905.850390628471,159.09722489308552,531.1865586089438,388.5344050809129,8737.678209709518
Gene_0433,1482.509741273398,227.85097645703482,1043.623427182118,1718.8794734656276,346.2434299365773,19.785948142558794,147.11258488012936,778.4434696162444,260.96185024462903,2024.9637453081775,420.4714803994574,107.61634027941994
Gene_0434,54963.22149064675,700.3493545882677,154.07558665243315,686.6178260602045,19989.425287358317,138.27711787040602,10219.435772037887,913.863491358178,140.80213447345614,1464.9789283828854,15258.305177252494,8686.096341638246
Gene_0435,138.39408984858693,119.50842626035029,196.30766158008163,173.44760562218562,570.8303215635302,61265.95355895734,62.55013483910596,120861.16945212269,545.528654724994,11629.684445921777,549.8934812303041,214.3629518287899
Gene_0436,167.4668352031799,352.96053808571736,28.54001597449782,133.8118976159781,1464.221102166142,1397.4477567490173,885.8053927113339,181.1432522266444,8681.017705608,192.99420406863166,215.42173243210402,33.204266861366186
Gene_0437,813.2359538276127,1802.5675172331305,5312.3809342969935,129.01684946436222,818.3643041679551,11682.019128071368,443.1570476821312,4.259384400849188,580.3935289482271,120.4520735008202,70754.15870414626,1691.1547407872251
Gene_0438,458.7471835218585,1507.2404236059342,178.22914601109275,177.72563022255767,179.5069309607567,148.8156887860188,8111.271104118238,407.63388792832075,1019.6473485741378,1085.6763579942035,179.7986653940425,284.61559075046796
Gene_0439,391.96058051792727,13740.100835750376,1687.859384010989,20423.456614447674,174.61389784071324,117.96980337066046,27234.26038067527,118.69738259992656,3397.557742736062,1562.145143836002,12.11318719710383,14.54201241801401
Gene_0440,523.425668873616,52.691332199423094,862.7859779767155,419.1583367353329,1909.632128426856,259.9515058826253,10042.991830400188,1828.3588779343795,2523.8999157529834,10856.69164706147,90394.35180161422,285.80317027539706
Gene_0441,10508.115726569044,113.5164062981331,79.23479425515464,31.709907178322453,10519.97920493197,297.35931529031967,104.13009170883024,322.0735169031638,35.737623963990416,245.5352712361678,364.3901553391519,984.3279409814155
Gene_0442,637.9717017175108,933.4096768829229,167.06857401310748,17511.731719344527,648.6139689483598,3646.617529088854,5246.968759055028,87.47694941415969,48.00585372346532,4.15880482968035,840.3843457121844,100.55042861154485
Gene_0443,2572.1199823182646,72.5813698119508,33.538069810604746,5908.40843049141,477.70235395122285,65816.53393530074,79385.35666380516,44018.6702326653,476.9629729999144,32046.06316384123,2548.11201297627,1.9643248169999796
Gene_0444,3509.5315335225737,1441.5048953558742,120487.67925896091,8366.161377242468,226.04776301141248,1042.416094053557,572.8587921413354,17152.759389194358,4005.839934945821,9819.0045569589,1961.289923715973,1370.3789695343921
Gene_0445,373.0260090825197,159.61237011041754,554.4630695397835,25818.416558819445,130.72199976251196,190.0983681430714,7768.241711672577,279.52061745160813,5193.052887372125,1933.1172863985041,617.6578220976226,5313.046506161077
Gene_0446,323.58304019880507,360.1723027126283,4240.308248042249,761.6137315608337,7385.649739865809,5951.851238183521,49.25317427633407,31.309327943723826,997.3490894293313,86.05965141441092,22.582534705143225,285.65657013154254
Gene_0447,2011.5181275019231,5835.278500420373,1073.2198060796227,4959.025142787045,214.2637746625554,1881.085308227774,1134.561344100104,194.21264580730258,171.8857337838126,5660.145917483977,2501.497556125001,95.24194805864386
Gene_0448,2993.361574505233,1186.1038869518404,29570.906081446425,47.317197676415354,669.4739868561712,1109.2624291721513,6140.740108641203,1006.6466343427896,2042.3957667863938,121.23137015003078,140.71765993690676,3415.7031335183815
Gene_0449,992.0395738690228,1568.2426445934616,325.50510308164536,99.47393084390234,914.742421225577,4499.940929312856,176.81087025332243,359.53297429496365,8.96130179215381,7841.929878499418,1287.289506203942,111.54416576464294
Gene_0450,689.6179025289166,366.4751067315837,246.31536301927773,6476.616356099707,8.427039846541472,720.9380598606589,4275.058092999108,278.4762608824727,4824.0943158584805,7589.799083066386,354.9494629689132,2583.5066443667242
Gene_0451,47.77804946515278,377.6543124091725,773.6187119471332,844.5438968511132,91.91525865123215,17551.618345298284,107.39951732927014,40.775751767594045,19.33403990774167,224.69444246195656,5430.2158632951605,270.0920390787832
Gene_0452,111.37896725509475,2804.9667005134816,76.11623334553543,96.45045488123205,47.07595886330788,562.2279229987473,91.92131169394116,99.52634303874119,169.1577831901642,302.36290996451083,870.3381919540984,289.7809803577985
Gene_0453,7.764487023385259,338.0575687093121,96.05221677697334,89.41224999389415,2421.704174952429,275.88446774166607,136.77016196124035,160.89169809854155,6363.102849972376,173.48108510642948,4045.798945479647,147.94059912266002
Gene_0454,655.5934146132622,532.8598334459855,567.8010038569237,2873.197933871977,401.4906029026127,1136.3193792285863,2983.3325465405565,1306.557753453195,37.37858696933607,65.44616954881434,1519.95813318212,1579.0247817360862
Gene_0455,2885.2204984729137,3687.087357221738,470.51845026381295,23.50731451160503,3248.885499957652,1253.3835507578592,250.94787114315184,6907.193881274466,1262.1459151201186,167.08303656072601,1216.0520345853793,944.7515953354545
Gene_0456,82.90197544633,2126.3250819954364,1281.3853671908491,391.35174637055945,6029.970785110934,310.7009026378271,99.61224181267616,136.32240873394517,9042.960632832375,1050.5710188571277,276.53998674216103,1237.1909310378685
Gene_0457,109.348805019529,3366.132288134473,44.835780456846884,2376.88881145044,1193.4931135023057,66.4610722327755,3430.850292413491,46.35552287545998,702.152625868574,4942.500087304322,14120.660570486629,465.0616652322999
Gene_0458,319.27384118593534,16.21528388313843,4916.290289501522,223.08992252743894,24.610327832173326,40.16215568580542,1410.627457418711,68.84206626765068,53.826360858504955,113.59925030489258,8420.431141421264,230.21423214070285
Gene_0459,4091.4293600693254,695.8332942209723,3.738603885895593,25206.56527596686,523.3273220573395,491.180484473507,331.2450709564983,831.4837777018739,2078.6041462669364,38.24811755624977,2686.861808761052,468.58591551513547
Gene_0460,12.796959364893077,2452.2817674363573,1343.741672653021,1633.5651302699891,1515.0351592525833,21.2357914452051,2444.798971297564,1877.2520266311967,1167.8571990357618,82.53723210906597,162.43728917826937,373.53202768965855
Gene_0461,49.2932126322093,232.25357787277184,4136.695901048469,77.50965846608624,131.20978609917782,22.228053761556303,106.37225428085172,7030.427558650861,53.80473612549618,817.4124670018509,464.8249227109059,458.5811357837585
Gene_0462,27.517998905001996,9.17166133694471,25560.143511895436,59.305803678842295,630.8976047563568,131.40567736406334,12.956213548344317,4500.139073186178,12962.671477921986,42.80082519759735,7437.37843329741,972.9291449793917
Gene_0463,629.5287641896543,21.33950865084842,512.8058178098591,458.98861248832014,2000.2618757071505,5900.1915535228,1949.662111479124,15.867538740370517,11.802888157928285,461.84186557822096,616.265020582975,715.3780620933734
Gene_0464,1126.30922328867,144.73133217208007,8661.155984851004,182.0997728583287,686.7705431948972,359.22321748783156,104.54832222222515,909.35367668208,427.8382497660222,1608.3662259024075,5523.426940570201,1326.0358247289262
Gene_0465,8161.87255408453,72.02813502668425,255721.77877004255,12509.47851170883,552.262582344866,768.213810493867,342.09651407713926,12821.201070109053,774.2532482629576,910.2681227047046,352.6289536628354,1200.6584529967522
Gene_0466,359.7110430975174,392.8769775671479,783.4290346300482,4832.372894096068,89006.37144808439,150.27303092503053,1370.3190186247766,1266.898707147565,1522.740794272522,1663.81936534924,22428.32165532632,1097.941235450824
Gene_0467,847.4478140333557,158.85403460830284,344.2875227832294,188.80542649466537,82.68511998038322,1226.2491967315827,21.090929473801076,42.84568361423765,40.84940428819593,22.586519805721853,412.0911848084844,1665.1634595485991
Gene_0468,3253.5154056499982,84.31204662385706,299.6097134233072,147.82440364970867,1594.599350345901,445.1474335130407,206.72491886445897,317.3402387013655,6429.855762824013,3.773767059155498,211.2816743138813,1.4625656173788775
Gene_0469,9.795215598887197,103990.25497224274,41.87386793864829,8.595815571240877,26.517678286258924,1814.2523389905177,49.71340463898529,427.0141988477923,5358.771462554816,350.01901700815046,3668.928062085819,84.66419829139856
Gene_0470,5088.1341524558975,75.62243623379739,40.692565591870746,942.4957058379958,12.049599695102632,6388.170347316972,224.12948566792917,1589.7998901924188,701.8388953286368,4664.26408021711,2791.6063336638936,5636.420135131
Gene_0471,68951.53693112136,548.9869444832011,568.3763114913687,8.255741782634399,53.21804896681846,11259.936115039849,32.63150228510374,383.6752552247428,685.7513428097677,5252.174132395372,2289.7188485213055,98090.19677495921
Gene_0472,3030.6622112342698,873.4981452958103,855.2946800740942,598.0917775721296,24.35428438018319,1274.6201970151392,7270.072165890056,71.99782152596643,980.816073922345,619.7783031317666,2063.1845224081,947.4317517792932
Gene_0473,761.1556124009714,3194.004757951195,365.11485916539476,72.94959209014986,13414.7394832232,20.28596051557887,977.3950075940454,2664.015673117827,26.14546750317397,303.4490625524597,524.2693836411581,187.10789598868598
Gene_0474,774.464289528444,617.9940666647724,142.699195248371,870.7302099203507,302.01066748526875,1861.6116316815483,11456.239092727339,1487.29334705763,24.228028144192823,655.7384102735901,140.12772104123516,4295.561631039417
Gene_0475,1259.669278355416,88.41712120544847,356.7728525833163,2837.1025849062703,43.086748902148074,43464.04084279922,683.6757465057171,98.64955367431146,2370.092677022351,71.81910602502636,77.22601962556648,2610.6859265819908
Gene_0476,11737.065072380716,1653.728261276562,39.77717701149034,3342.1184217894256,12.647173690579024,1907.526993873275,785.9188702821948,41.118268364031664,19.920473955489594,373.01384813105113,5209.121990491461,212.7541521255747
Gene_0477,47.10677414275055,58.042855866245034,262865.3795014012,267.479529687426,2382.1460746978164,24707.02645229872,1533.0849990781962,1719.7735789422495,489.69845534007067,10865.52338540783,90.3011423738393,258.8104469278145
Gene_0478,11251.402722791894,3649.6238947913575,209.49221533966121,415.26641453936537,82.29540857177241,534.0591487651062,114.66690383248697,3041.986968318265,4042.6614958401688,1700.1428340674292,395.6209361470301,34.07207962196825
Gene_0479,78.67903508489795,56.42241014387567,48013.90162608146,7253.021371501643,301.50170273434907,266.8016552220005,471.11726171329616,1878.694527404749,89.76356136064351,165.44895205522636,16220.553555902883,13854.63612364657
Gene_0480,363.7356704512132,498.27950970860985,2122.8169306546056,2676.090506808,1504.3626797016018,357.5100549317395,4215.439116061515,427.9225287589711,567.1610093579532,4.2209378606641765,857.7342290122385,1375.8062827324125
Gene_0481,4177.991352119686,27422.799074706203,467.88203711542906,1335.4785390682848,551.0196446688961,2460.7236004278698,429.06700219249376,6155.9825602384035,4596.899115168837,4841.278274467844,2077.507513315056,2063.4966080386152
Gene_0482,278.04064252191284,771.6539052749151,489.26566817418177,273.623564443794,319.2126323314958,1651.338728876375,64.32389200317265,520.3200871728145,448.0228474642139,102.06082423859034,211.31260450436469,133.48065384370085
Gene_0483,16312.419096738411,613.4595845555308,926.2800892474359,909.2532054050646,12233.520440250268,210.02882104633056,375.7773629877478,1729.9164245042405,11906.651862212582,264.4585110546783,14987.30327852642,3203.8378074068028
Gene_0484,46.100802426888414,5161.763008607911,100.25367977984509,200.0460321090082,478.73277771692636,2083.04577098446,14355.303611888648,11441.463636243023,143.96981063293927,136.7889990922323,6691.576492425137,889.9130843348818
Gene_0485,349.900269525767,590.4441067880341,63.77454043344878,18.326649827723656,1232.2108454173424,1393.233456316926,11914.438649706271,33.62585357908875,39.06095319728587,4944.781424925643,60.86489425010999,3068.8011999864075
Gene_0486,338.78819621229513,16986.16518252651,38.357130049482016,497.89283178711713,816.9328178466055,6.156983364391931,63.62562286355645,105.93250797090025,857.8461439680492,15865.264112906956,105.45824516751756,415.6416372025099
Gene_0487,19638.2595037933,435.1938965316527,14.623752161308891,3516.975163443723,991.8425537971696,12.20966378636582,283.71677035462784,3810.0221225460987,12747.452832358667,641.6139035916457,4331.63641556927,492.0845516631051
Gene_0488,159.75813867879066,576.8899188127378,92.26184112728164,198.15232787497033,243.1276353333096,8010.253345348388,411.24722270691313,1677.4682522108321,896.5210555141775,2495.589362866058,97.27298370718444,4291.636402397169
Gene_0489,773.9595889598886,4203.071082792397,1963.6662448749337,221.21306008786922,94.67357770133933,3594.846647587905,567.4300605736876,1639.1780054478347,102.27951183680462,45239.193910732356,3665.9928118938424,20.126024360710883
Gene_0490,122.27838357872217,1.9938194701317289,313.5481262573083,250.0082357074422,1039.7403236762125,40.06365764623891,17096.962062371775,5740.086281754964,59.179409620467816,181.10106247626848,2270.65739810005,35531.49475800528
Gene_0491,8951.840400909688,118.36819924455882,280.5952005905934,956.7035100873865,395.54020510691464,8.967423699792262,21174.99317847898,138.94282041799207,174.40698878252124,30.617671645076648,725.5708233762349,4000.926465575595
Gene_0492,238.36421716785952,796.0067427257554,520.0259997013557,194.08487502741795,2054.278694517922,293.5487037506246,10348.1583605619,1825.5926662120444,5303.463014253436,88.7465055276603,3409.415121234511,635.1890839383282
Gene_0493,11908.125274151973,463.3458570198075,472.29435182321333,15327.228079804865,1640.902293660708,1819.7343641046887,1399.955479844068,5474.107248365819,5268.49071067267,16.849558953466328,499.67030841601417,99.66185939985323
Gene_0494,4329.299780163018,135.7856861729279,479.2571418620778,245.96963484885126,4310.759774095258,7.004072167736302,12.429325640351909,1073.4892366069462,632.3524099163627,598.3910610087327,166.02797306063582,604.5797555868135
Gene_0495,397.3328610229447,52.06264972318845,83.98581144405823,224.10731725830544,14.632090736343123,996.5218270272796,1747.208791628871,2027.198231233711,102.72439977166894,164.26614037734348,2525.2696236070487,752.397380449087
Gene_0496,160.75567624679638,176.83770158830242,328.54324580720504,5584.82509386058,14015.236225685007,40144.57046845383,3486.529232677506,713.8015375531037,83.66228073958344,9.908089127408878,80.0183066650591,108.22176410827744
Gene_0497,787.2237024589749,2713.6201298122396,37.39606034749728,85.85044862364705,2586.5868491097835,538.3421598600406,9459.113429936242,2563.928693532487,564.1384324196495,1299.4546801189547,3154.3821408802796,842.7477048294427
Gene_0498,445.56245611965875,103.71087840719629,2430.854812309369,844.6626617642083,19496.090172579603,87283.61570551741,272.6460692414474,2511.280526925648,1302.8730632613792,61.48608465117007,971.6341170032151,12525.80407211963
Gene_0499,215.65264240125762,152.06385919555552,1172.8542801488409,475.1536768896476,3298.5836737934023,77.95467718689704,1778.786656102825,13011.32919002569,8.424413414649644,2652.806944775935,1097.6801906970566,56.900379400818814
Gene_0500,445624.3632719705,17.07879598119711,2496.0957011109385,906.9136188442866,336.79447197861447,2286.0034604473444,177.58185544086805,3576.0872041903262,4399.343980437089,2527.380554106311,4716.42484770804,106561.89143187995
Gene_0501,2230.321566123088,1561.376314242882,963.4119006857833,10.973277829427236,539.6829905455749,256.34817410002404,1109.7687994314535,139.03481385851308,306.922150683035,8.707160577030194,286011.8309182274,2.5438376983065574
Gene_0502,67041.9154478875,266.5280343807034,84.17928272039694,85.73292460562482,2998.7755600685473,3706.884878004728,10470.235085030237,410.93638381983163,137.0732336855184,64134.30301979401,362.94849896171223,754.002688879473
Gene_0503,4066.3067082445014,4644.401104355008,304.69950766583867,196.2702900771546,75.68414019642697,2815.0935283696926,294.47600685746266,89.91184813172022,54.2851960868845,1400.9059431031778,2909.7807811947314,362.83357481668656
Gene_0504,81.84285927153988,178.06788826579094,110165.42028879473,14654.333035561218,1409.6882648140713,22298.213613865268,19089.3489370385,1095.3427712806936,50.59088929001603,108.87157419541184,312.36855761183034,74.39892775331057
Gene_0505,5570.968902274004,41.53997309238786,640.6999278080751,2689.269160289056,16519.821814713127,1961.3445661539597,1097.4393507272314,26.383102752392695,115.32847850410154,252.07182372474594,2038.46558480021,4678.849022451753
Gene_0506,285.88920732192696,5811.136704663175,381.64374933618876,3252.1717293685733,6969.619970506977,68.3252175863381,112.4444563565582,2595.5699275977236,2375.4244270461404,166.23130773243827,52.94103957564697,27749.330316862684
Gene_0507,91.68421085346037,130.89741343938832,908.058666033164,334.1271205499008,5075.286585838093,865.3054680839522,17796.803853172845,610.9679897360357,23.298055525619358,7571.785800351124,2484.7911349144943,1222.8041527790172
Gene_0508,6009.278482775917,999.8735536225239,7968.069096648877,252.57816557353917,46.53283687825149,5944.127889173877,14492.88269838513,785.0816641468027,32.7252455577189,148.18738357340894,311.58029537305464,2685.933375633223
Gene_0509,764.2512740771716,92.40165664587018,1304.251985987086,81.06991294087211,119.9473582692072,150.49067732746633,44.402318735715546,147.97857182269908,8593.449517570207,216.5396273294986,4296.631942690405,2739.425544737353
Gene_0510,590.404983900575,2889.3488572103533,19.05213660591301,695.8951712746178,4649.460891206998,568.9430065586741,415.97280218020734,1252.4188847068938,34.45206147552326,302.0637838043428,597.0606257112246,502.90093959280324
Gene_0511,615.4148897160555,825.5627447701648,903.7073214458853,8988.560839629252,23351.220817376903,1020.776044955726,216621.221671697,7658.495481126053,2655.71544731785,1240.8867818415656,27.107792246721775,2676.324282478517
Gene_0512,182.37730216163678,290.70361268627835,77.78182312814548,1110.7610808743768,503.49225887338315,45.551340144754285,527.7333777747133,8988.250228840905,36.903238093239246,297.6648406749542,5679.308716689716,2744.069047787917
Gene_0513,3569.2999593203235,2408.7860602737614,361.21454139459104,29.107873991790317,247.32994836493748,588.1771881177716,1637.047452174169,28.553934326103253,96.55687236919634,626.739369936908,30.673212681037366,5483.634253275264
Gene_0514,1796.7449993571054,24.4829159403016,296.5313775483533,116.65762494400099,9027.432957107982,48.75396583758132,1825.0157081656062,886.4352861326921,220.14961575230834,1618.638335282476,15.565643342982197,3163.978555372214
Gene_0515,3242.0298786935286,3085.869701302347,200.76736375695683,8809.201899326514,471.5475762114894,2765.4204722161385,7.232172358564926,3083.117741707299,177.35990352390462,176.22425129717826,768.5134658926111,671.0884747350851
Gene_0516,24.946352792617397,16953.054646926394,123.15201206659877,3205.054244190424,5172.551335185143,337.1456623676752,840.6896606623285,1360.7689278955088,8768.92689088679,1209.747240192659,267.30203471933487,1326.3461718399042
Gene_0517,45.36653526613286,253.5569053564459,2681.600129113081,7541.484409668682,2255.5985912807078,142.45355682268175,974.2269668120044,163.75756280054432,519.6357357227861,2074.4643012114816,266.7604240713295,883.1315124988924
Gene_0518,610.0449032386116,240.11826799439427,140.7029388957658,70.50972653652144,73.42605547438063,19.603099792999856,39.081594236127984,417.6110089025999,1162.7683280100234,90.52772838029011,249.87535462222155,485.48786080057926
Gene_0519,888.7119994083562,159.90282436939216,1456.9451226848628,51.4904500793893,4142.259967312197,3627.5698197091765,1126.6406986248978,126.40626867120754,377.3964103604182,329.5993434542868,225.252319449105,25287.27459667147
Gene_0520,5394.058753957947,2646.302825925545,41633.87880433815,5.3766679856364075,1002.4247554222325,91.21738131521269,1952.323792832132,526.3361819646892,7181.31293012458,3319.9382981532644,2015.1761135095564,1470.441401067391
Gene_0521,498.6098799548341,372.71058893829957,181.26565755318936,2711.852689016343,66.21661964239848,441.9359501317569,47.926617057937115,6027.671698186741,383.8143582116411,453.5262980636347,3332.169995305994,158.00968486472868
Gene_0522,6321.7039563781,78.71112545880173,768.0926034096167,245.5008585400373,826.2780409268877,249.41849534986804,607.8453134427596,6.295097751065033,200.05629387490745,142.32768949604426,473.7093351235297,192.15877646010912
Gene_0523,303.48500371931993,127.76798808217454,447.5233915162752,97.23898996779096,1249.1645764399577,439.67878127444413,2539.6516851877996,1386.366957579982,403.4258670881475,2872.3404065066193,1675.4003685812058,2720.6274698997518
Gene_0524,369.6731320809439,65007.523096534314,289.5203251708973,657.709474099658,6428.192663388518,1159.1125334898834,94.63103209903348,603.8628485476046,155.7425317891816,1786.52835832708,399.02334742504144,13983.194996825689
Gene_0525,2253.0955737809636,1892.6528246949692,2262.4928866215696,10706.263370208395,4833.748889449495,4127.406762046534,2844.6795340965555,1709.0628161934617,660.4316085885235,436.3155813056225,455.3917674309487,26.63069619243665
Gene_0526,2402.8569631197224,1579.5745023951508,10472.504032719362,98.57439493629572,31.054963958794566,2788.344683736742,830.6664444990179,307.8219261007455,2.8424235089622782,964.5038023544638,254.1302782907515,12080.532474570404
Gene_0527,414.3852693566919,275571.12968876807,42.31663735387157,685.1336710886501,251.33528619789848,3773.4309453298674,4366.366952032662,1189.9003555350807,13.82961005212,138237.3648580724,1264.5046480702208,398.6299455113705
Gene_0528,4826.398273612858,3068.132226840173,309.31865277094346,9083.549795505402,83.29246494850703,180.32253151877185,44.644311105525574,1449.3336372651675,472.8426678717072,908.5837736941731,22.33555755554029,1771.0538643473028
Gene_0529,47.491892134715386,54.53132066772847,271.3914486142534,124.34443389106455,24.877840661548003,1880.9660166427434,35.95940344445107,78.99794592722044,46.13745236798258,14026.119040440042,5114.75908740823,261.2654715942082
Gene_0530,861.8434148151451,189.97540462350446,496.6531324224337,33610.80986260495,608.3303552318209,655.7682560946438,1079.9440395805689,27.95324680504847,1354.1213511697292,9496.466857628198,2876.4571132895353,186.14419428143447
Gene_0531,191.69682753255537,3010.144018618248,98.26659388829773,173.1422964885923,14293.65299527573,24.742588861210944,228.85704458121722,2663.530908102722,122.7939505206156,169.3984127212097,3839.546759697728,165.54924229697147
Gene_0532,526.8110763958613,23477.058535283864,23.173061711131222,365.73253934145123,19.91903748664052,302.70676738435867,530.0686030656195,2422.820558867107,170.73276121353527,11087.375073414176,81406.74697989966,1286.8602971877242
Gene_0533,999.5275693254948,2099.7648682134372,242.48338780157246,34.413641541406996,4867.35227505356,336.2725470183099,101.18808674974944,977.4421755671007,775.0823900780333,11801.537919067208,6870.938285888061,496.2877448279547
Gene_0534,117.79805280577897,3133.19592557493,73.222667541379,44.23468059762309,3396.7655567777606,23462.07456035919,394.9718429214569,72.0389061216787,4795.9271920560805,349.3625766562198,984.5173431755319,683.7769161451929
Gene_0535,46.51476829862282,565.9282659229044,984.7215215197481,6153.320035187906,821.3273030072562,42.70236934288436,292.44616099418147,569.9320943447026,2175.203397503206,554.3862724573046,119.66654931553643,121.34054587858067
Gene_0536,19877.423891101378,1269.1255822216715,544.1456236859375,12852.047504522376,601.1896620294408,43.56532394786809,1846.1476837726461,1067.7225795311567,20617.149861355076,110.18582737171297,582.1295120834153,492.3830898390371
Gene_0537,784.5687525333126,105.63475085567113,39.58814091306241,6703.2870199201325,114.84919068987031,7866.670062534281,17581.010460542304,75.29484762214207,1380.712216575469,63598.6432015618,402.2008349756128,1061.6387134561617
Gene_0538,199.35787939324192,2275.73875482806,93.79956825042782,565.3766845723247,291.53712295465317,2327.5020243795093,199.02711877303685,292.36880506224713,14088.903458520896,99.68035931395272,170.20519484897662,465.66649300802055
Gene_0539,1479.9308593143155,844.8434200234653,2012.1799935156398,280.14459174247656,31.655068621236914,85.16521350043001,487.31266571291445,525.2582265012552,81.82688042434575,312.4597924117348,1221.3033456469939,3885.6103086420844
Gene_0540,2815.2888218291855,756.8463295415256,642.8534331261133,619.4346211770294,183.04650527964128,33.12304121432934,262.867513070214,247.1377858073889,403.7328432969239,705.8644260969367,555.2885589737914,197.47426494565363
Gene_0541,57.43678981182337,54.97226650122607,1030.0509300009992,557.9352881720563,108.12697623191627,1293.682617031335,83.98374137898114,4348.987010004784,86507.3104606089,18586.764862949552,754.3696653201454,12298.463875424588
Gene_0542,2293.3166702052263,54.546946671475375,135.25730054660465,46.166759905041516,723.257551097393,68.0914874151029,790.845353639188,26045.386080307228,46.290933351178275,532.0023066943171,204.15133235065588,250.91893196365538
Gene_0543,125.8075908609328,712.5592510571581,4513.280747199043,658.8327277075591,528.8342029517728,24018.91224849139,477.99458873534707,449.4493318756266,795.306317873873,161.92721273887244,27128.31719808457,7296.610792294796
Gene_0544,5.055409081044526,409.5691072950934,84.10229065405925,1869.7355424976186,370.3126399142342,7139.624506030938,2102.9426460360846,1504.007148000584,20.719342917216444,106.8024183550507,431.2554664117724,129.9072680724718
Gene_0545,4511.757907593414,5525.91435828055,168.43353857729818,6573.340481888772,298.8404962527189,1018.4108098658853,50.85985024305845,171.12958809539484,3506.9378015428106,73.35978531148517,2243.5917338807963,200.8610685341382
Gene_0546,3668.3744589906732,11.236689500960361,3252.8232974062016,15984.979434024162,1936.7097957830708,737.4160402883219,5685.522735949721,467.22436136917565,356.88272081799505,1549.8305623897597,129.62054201245604,473.1951991820595
Gene_0547,639.6572116149224,872.5887286631261,433.57145696166674,1022.8527986343137,1579.5468836249963,217.35256755732203,109.41442763575704,22.646083732146597,10633.53797718416,153.2254674445471,132.111495970326,53.065728036883485
Gene_0548,4441.00361073723,378.842282906077,4020.790144860327,1298.4409784795723,22029.654939538665,20.06873351414142,298.25312576492445,4.100307763485232,1938.9763697695182,2045.0901113243378,20287.33898067212,300.6216172961558
Gene_0549,173.71173050351695,371.06231584969333,1722.252456986384,146.5922756459644,38725.39472165956,458.5944261222958,2824.1644762054593,9509.614397780577,2030.6860698761343,35.45530948493907,502.2625979483839,35.58443390004753
Gene_0550,1103.822143658376,648.626426564478,27.569654191793163,78.65718186090771,270.95695677700564,529.9263863664767,27359.003576487663,203.3851601042115,2966.859859862897,2939.680582720585,279.4185192790634,6416.942270565139
Gene_0551,264.91719178325036,637.3590104578618,108.01507702241162,950.0851711284699,331.069505716733,77.893756961372,757.5295486051583,368.03873414252934,1001.8121853293582,11376.652534807547,1023.8075938515208,28.032991514113714
Gene_0552,530.5062580516804,213.1455141921968,11.806993974339093,15532.07462461062,454.4669563715734,260.80891745200864,486.68302881596213,37.587779703092885,60.56819744170445,356.1755696487834,256.578238667646,2688.614892826369
Gene_0553,863.941053430012,8662.862341388916,647.8469282972737,68.76203024575103,464.7729592605094,931.2017841360453,2841.436704819018,34.508983975130235,4643.672729235108,3933.6944602133544,325.8097057017502,8527.409597115968
Gene_0554,432.1700354254793,2633.760627794843,974.4678689511114,555.8258848881652,82.73257806921512,228.31593298761302,137.2700690152126,23.132763509010477,460.5589421932712,363.9009599582037,6660.8547661354105,2430.8304114679513
Gene_0555,3791.367900404864,9752.76339172045,445.99323860495196,17056.18320639296,94.02260599432468,1257.884448990843,5591.409100527759,3972.4173985143984,3217.644159689753,1023.1977318766898,13128.751859491415,37.73683061623504
